,word,sentiment
7140,intruder,surprise
7141,intrusion,fear
7142,intrusion,negative
7143,intrusive,anger
7144,intrusive,disgust
7145,intrusive,fear
7146,intrusive,negative
7147,intrusive,surprise
7148,intuition,positive
7149,intuition,trust
7150,intuitive,positive
7151,intuitively,anticipation
7152,invade,anger
7153,invade,fear
7154,invade,negative
7155,invade,sadness
7156,invade,surprise
7157,invader,anger
7158,invader,fear
7159,invader,negative
7160,invader,sadness
7161,invalid,sadness
7162,invalidate,negative
7163,invalidation,negative
7164,invalidity,negative
7165,invariably,positive
7166,invasion,anger
7167,invasion,negative
7168,inventive,positive
7169,inventor,positive
7170,investigate,positive
7171,investigation,anticipation
7172,invigorate,positive
7173,invitation,anticipation
7174,invitation,positive
7175,invite,anticipation
7176,invite,joy
7177,invite,positive
7178,invite,surprise
7179,invite,trust
7180,inviting,anticipation
7181,inviting,joy
7182,inviting,positive
7183,inviting,surprise
7184,inviting,trust
7185,invocation,anticipation
7186,invocation,trust
7187,invoke,anticipation
7188,involuntary,negative
7189,involution,anger
7190,involution,negative
7191,involvement,anger
7192,irate,anger
7193,irate,negative
7194,ire,anger
7195,ire,negative
7196,iris,fear
7197,iron,positive
7198,iron,trust
7199,irons,negative
7200,irrational,disgust
7201,irrational,fear
7202,irrational,negative
7203,irrationality,negative
7204,irreconcilable,anger
7205,irreconcilable,fear
7206,irreconcilable,negative
7207,irreconcilable,sadness
7208,irreducible,positive
7209,irrefutable,positive
7210,irrefutable,trust
7211,irregular,negative
7212,irregularity,negative
7213,irrelevant,negative
7214,irreparable,fear
7215,irreparable,negative
7216,irreparable,sadness
7217,irresponsible,negative
7218,irreverent,negative
7219,irrevocable,negative
7220,irritability,anger
7221,irritability,negative
7222,irritable,anger
7223,irritable,negative
7224,irritating,anger
7225,irritating,disgust
7226,irritating,negative
7227,irritation,anger
7228,irritation,disgust
7229,irritation,negative
7230,irritation,sadness
7231,isolate,sadness
7232,isolated,fear
7233,isolated,negative
7234,isolated,sadness
7235,isolation,negative
7236,isolation,sadness
7237,jab,anger
7238,jabber,negative
7239,jackpot,anticipation
7240,jackpot,joy
7241,jackpot,positive
7242,jackpot,surprise
7243,jail,fear
7244,jail,negative
7245,jail,sadness
7246,jam,positive
7247,janitor,disgust
7248,jargon,negative
7249,jarring,fear
7250,jarring,negative
7251,jarring,sadness
7252,jaundice,fear
7253,jaundice,negative
7254,jaws,fear
7255,jealous,anger
7256,jealous,disgust
7257,jealous,negative
7258,jealousy,anger
7259,jealousy,disgust
7260,jealousy,fear
7261,jealousy,negative
7262,jealousy,sadness
7263,jeopardize,anger
7264,jeopardize,fear
7265,jeopardize,negative
7266,jeopardy,anticipation
7267,jeopardy,fear
7268,jeopardy,negative
7269,jerk,anger
7270,jerk,surprise
7271,jest,joy
7272,jest,positive
7273,jest,surprise
7274,job,positive
7275,john,disgust
7276,john,negative
7277,join,positive
7278,joined,positive
7279,joke,negative
7280,joker,joy
7281,joker,positive
7282,joker,surprise
7283,joking,positive
7284,jolt,surprise
7285,jornada,negative
7286,journalism,trust
7287,journalist,positive
7288,journey,anticipation
7289,journey,fear
7290,journey,joy
7291,journey,positive
7292,journeyman,trust
7293,jovial,joy
7294,jovial,positive
7295,joy,joy
7296,joy,positive
7297,joyful,joy
7298,joyful,positive
7299,joyful,trust
7300,joyous,joy
7301,joyous,positive
7302,jubilant,joy
7303,jubilant,positive
7304,jubilant,surprise
7305,jubilant,trust
7306,jubilee,joy
7307,jubilee,positive
7308,jubilee,surprise
7309,judgment,surprise
7310,judicial,anticipation
7311,judicial,positive
7312,judicial,trust
7313,judiciary,anticipation
7314,judiciary,trust
7315,judicious,positive
7316,judicious,trust
7317,jumble,negative
7318,jump,joy
7319,jump,positive
7320,jungle,fear
7321,junk,negative
7322,junta,negative
7323,jurisprudence,sadness
7324,jurist,trust
7325,jury,trust
7326,justice,positive
7327,justice,trust
7328,justifiable,positive
7329,justifiable,trust
7330,justification,positive
7331,juvenile,negative
7332,keepsake,positive
7333,ken,positive
7334,kennel,sadness
7335,kern,negative
7336,kerosene,fear
7337,keynote,positive
7338,keystone,positive
7339,khan,fear
7340,khan,trust
7341,kick,anger
7342,kick,negative
7343,kicking,anger
7344,kidnap,anger
7345,kidnap,fear
7346,kidnap,negative
7347,kidnap,sadness
7348,kidnap,surprise
7349,kill,fear
7350,kill,negative
7351,kill,sadness
7352,killing,anger
7353,killing,fear
7354,killing,negative
7355,killing,sadness
7356,kind,joy
7357,kind,positive
7358,kind,trust
7359,kindness,positive
7360,kindred,anticipation
7361,kindred,joy
7362,kindred,positive
7363,kindred,trust
7364,king,positive
7365,kiss,anticipation
7366,kiss,joy
7367,kiss,positive
7368,kiss,surprise
7369,kite,disgust
7370,kite,negative
7371,kitten,joy
7372,kitten,positive
7373,kitten,trust
7374,knack,positive
7375,knell,fear
7376,knell,negative
7377,knell,sadness
7378,knickers,trust
7379,knight,positive
7380,knotted,negative
7381,knowing,positive
7382,knowledge,positive
7383,kudos,joy
7384,kudos,positive
7385,label,trust
7386,labor,anticipation
7387,labor,joy
7388,labor,positive
7389,labor,surprise
7390,labor,trust
7391,labored,negative
7392,labored,sadness
7393,laborious,negative
7394,labyrinth,anticipation
7395,labyrinth,negative
7396,lace,anger
7397,lace,fear
7398,lace,negative
7399,lace,positive
7400,lace,sadness
7401,lace,trust
7402,lack,negative
7403,lacking,negative
7404,lackluster,negative
7405,laden,negative
7406,lag,negative
7407,lagging,anger
7408,lagging,anticipation
7409,lagging,disgust
7410,lagging,negative
7411,lagging,sadness
7412,lair,negative
7413,lamb,joy
7414,lamb,positive
7415,lamb,trust
7416,lament,disgust
7417,lament,fear
7418,lament,negative
7419,lament,sadness
7420,lamenting,sadness
7421,land,positive
7422,landed,positive
7423,landmark,trust
7424,landslide,fear
7425,landslide,negative
7426,landslide,sadness
7427,languid,negative
7428,languish,negative
7429,languishing,fear
7430,languishing,negative
7431,languishing,sadness
7432,lapse,negative
7433,larceny,disgust
7434,larceny,negative
7435,larger,disgust
7436,larger,surprise
7437,larger,trust
7438,laser,positive
7439,laser,trust
7440,lash,anger
7441,lash,fear
7442,lash,negative
7443,late,negative
7444,late,sadness
7445,lateness,negative
7446,latent,anger
7447,latent,anticipation
7448,latent,disgust
7449,latent,negative
7450,latent,surprise
7451,latrines,disgust
7452,latrines,negative
7453,laudable,positive
7454,laugh,joy
7455,laugh,positive
7456,laugh,surprise
7457,laughable,disgust
7458,laughable,negative
7459,laughing,joy
7460,laughing,positive
7461,laughter,anticipation
7462,laughter,joy
7463,laughter,positive
7464,laughter,surprise
7465,launch,anticipation
7466,launch,positive
7467,laureate,positive
7468,laureate,trust
7469,laurel,positive
7470,laurels,joy
7471,laurels,positive
7472,lava,anger
7473,lava,fear
7474,lava,negative
7475,lavatory,disgust
7476,lavish,positive
7477,law,trust
7478,lawful,positive
7479,lawful,trust
7480,lawlessness,anger
7481,lawlessness,fear
7482,lawlessness,negative
7483,lawsuit,anger
7484,lawsuit,disgust
7485,lawsuit,fear
7486,lawsuit,negative
7487,lawsuit,sadness
7488,lawsuit,surprise
7489,lawyer,anger
7490,lawyer,disgust
7491,lawyer,fear
7492,lawyer,negative
7493,lax,negative
7494,lax,sadness
7495,laxative,disgust
7496,laxative,fear
7497,laxative,negative
7498,lazy,negative
7499,lead,positive
7500,leader,positive
7501,leader,trust
7502,leading,trust
7503,league,positive
7504,leak,negative
7505,leakage,negative
7506,leaky,negative
7507,leaning,trust
7508,learn,positive
7509,learning,positive
7510,leave,negative
7511,leave,sadness
7512,leave,surprise
7513,lecturer,positive
7514,leech,negative
7515,leeches,disgust
7516,leeches,fear
7517,leeches,negative
7518,leer,disgust
7519,leer,negative
7520,leery,surprise
7521,leeway,positive
7522,legal,positive
7523,legal,trust
7524,legalized,anger
7525,legalized,fear
7526,legalized,joy
7527,legalized,positive
7528,legalized,trust
7529,legendary,positive
7530,legibility,positive
7531,legible,positive
7532,legislator,trust
7533,legislature,trust
7534,legitimacy,trust
7535,leisure,anticipation
7536,leisure,joy
7537,leisure,positive
7538,leisure,surprise
7539,leisure,trust
7540,leisurely,positive
7541,lemma,positive
7542,lemon,disgust
7543,lemon,negative
7544,lender,trust
7545,lenient,positive
7546,leprosy,disgust
7547,leprosy,fear
7548,leprosy,negative
7549,leprosy,sadness
7550,lessen,anticipation
7551,lessen,negative
7552,lesser,disgust
7553,lesser,negative
7554,lesson,anticipation
7555,lesson,positive
7556,lesson,trust
7557,lethal,disgust
7558,lethal,fear
7559,lethal,negative
7560,lethal,sadness
7561,lethargy,negative
7562,lethargy,sadness
7563,letter,anticipation
7564,lettered,anticipation
7565,lettered,positive
7566,lettered,trust
7567,leukemia,anger
7568,leukemia,fear
7569,leukemia,negative
7570,leukemia,sadness
7571,levee,trust
7572,level,positive
7573,level,trust
7574,leverage,positive
7575,levy,negative
7576,lewd,disgust
7577,lewd,negative
7578,liaison,negative
7579,liar,disgust
7580,liar,negative
7581,libel,anger
7582,libel,fear
7583,libel,negative
7584,libel,trust
7585,liberal,negative
7586,liberal,positive
7587,liberate,anger
7588,liberate,anticipation
7589,liberate,joy
7590,liberate,positive
7591,liberate,surprise
7592,liberate,trust
7593,liberation,anticipation
7594,liberation,joy
7595,liberation,positive
7596,liberation,surprise
7597,liberty,anticipation
7598,liberty,joy
7599,liberty,positive
7600,liberty,surprise
7601,liberty,trust
7602,library,positive
7603,lick,disgust
7604,lick,negative
7605,lie,anger
7606,lie,disgust
7607,lie,negative
7608,lie,sadness
7609,lieutenant,trust
7610,lifeblood,positive
7611,lifeless,fear
7612,lifeless,negative
7613,lifeless,sadness
7614,lighthouse,positive
7615,lightning,anger
7616,lightning,fear
7617,lightning,surprise
7618,liking,joy
7619,liking,positive
7620,liking,trust
7621,limited,anger
7622,limited,negative
7623,limited,sadness
7624,limp,negative
7625,lines,fear
7626,linger,anticipation
7627,linguist,positive
7628,linguist,trust
7629,lint,negative
7630,lion,fear
7631,lion,positive
7632,liquor,anger
7633,liquor,joy
7634,liquor,negative
7635,liquor,sadness
7636,listless,negative
7637,listless,sadness
7638,lithe,positive
7639,litigant,negative
7640,litigate,anger
7641,litigate,anticipation
7642,litigate,disgust
7643,litigate,fear
7644,litigate,negative
7645,litigate,sadness
7646,litigation,negative
7647,litigious,anger
7648,litigious,disgust
7649,litigious,negative
7650,litter,negative
7651,livid,anger
7652,livid,disgust
7653,livid,negative
7654,loaf,negative
7655,loafer,negative
7656,loath,anger
7657,loath,negative
7658,loathe,anger
7659,loathe,disgust
7660,loathe,negative
7661,loathing,disgust
7662,loathing,negative
7663,loathsome,anger
7664,loathsome,disgust
7665,loathsome,negative
7666,lobbyist,negative
7667,localize,anticipation
7668,lockup,fear
7669,lockup,negative
7670,lockup,sadness
7671,locust,fear
7672,locust,negative
7673,lodging,trust
7674,lofty,negative
7675,logical,positive
7676,lone,sadness
7677,loneliness,fear
7678,loneliness,negative
7679,loneliness,sadness
7680,lonely,anger
7681,lonely,disgust
7682,lonely,fear
7683,lonely,negative
7684,lonely,sadness
7685,lonesome,negative
7686,lonesome,sadness
7687,long,anticipation
7688,longevity,positive
7689,longing,anticipation
7690,longing,sadness
7691,loo,disgust
7692,loo,negative
7693,loom,anticipation
7694,loom,fear
7695,loom,negative
7696,loon,disgust
7697,loon,negative
7698,loony,negative
7699,loot,negative
7700,lord,disgust
7701,lord,negative
7702,lord,positive
7703,lord,trust
7704,lordship,positive
7705,lose,anger
7706,lose,disgust
7707,lose,fear
7708,lose,negative
7709,lose,sadness
7710,lose,surprise
7711,losing,anger
7712,losing,negative
7713,losing,sadness
7714,loss,anger
7715,loss,fear
7716,loss,negative
7717,loss,sadness
7718,lost,negative
7719,lost,sadness
7720,lottery,anticipation
7721,loudness,anger
7722,loudness,negative
7723,lounge,negative
7724,louse,disgust
7725,louse,negative
7726,lovable,joy
7727,lovable,positive
7728,lovable,trust
7729,love,joy
7730,love,positive
7731,lovely,anticipation
7732,lovely,joy
7733,lovely,positive
7734,lovely,sadness
7735,lovely,surprise
7736,lovely,trust
7737,lovemaking,joy
7738,lovemaking,positive
7739,lovemaking,trust
7740,lover,anticipation
7741,lover,joy
7742,lover,positive
7743,lover,trust
7744,loving,joy
7745,loving,positive
7746,loving,trust
7747,lower,negative
7748,lower,sadness
7749,lowering,negative
7750,lowest,negative
7751,lowest,sadness
7752,lowlands,negative
7753,lowly,negative
7754,lowly,sadness
7755,loyal,fear
7756,loyal,joy
7757,loyal,positive
7758,loyal,surprise
7759,loyal,trust
7760,loyalty,positive
7761,loyalty,trust
7762,luck,anticipation
7763,luck,joy
7764,luck,positive
7765,luck,surprise
7766,lucky,joy
7767,lucky,positive
7768,lucky,surprise
7769,ludicrous,negative
7770,lull,anticipation
7771,lumbering,negative
7772,lump,negative
7773,lumpy,disgust
7774,lumpy,negative
7775,lunacy,anger
7776,lunacy,disgust
7777,lunacy,fear
7778,lunacy,negative
7779,lunacy,sadness
7780,lunatic,anger
7781,lunatic,disgust
7782,lunatic,fear
7783,lunatic,negative
7784,lunge,surprise
7785,lurch,negative
7786,lure,negative
7787,lurid,disgust
7788,lurid,negative
7789,lurk,negative
7790,lurking,negative
7791,luscious,anticipation
7792,luscious,joy
7793,luscious,positive
7794,lush,disgust
7795,lush,negative
7796,lush,sadness
7797,lust,anticipation
7798,lust,negative
7799,luster,joy
7800,luster,positive
7801,lustful,negative
7802,lustrous,positive
7803,lusty,disgust
7804,luxuriant,positive
7805,luxurious,joy
7806,luxurious,positive
7807,luxury,joy
7808,luxury,positive
7809,lying,anger
7810,lying,disgust
7811,lying,negative
7812,lynch,anger
7813,lynch,disgust
7814,lynch,fear
7815,lynch,negative
7816,lynch,sadness
7817,lyre,joy
7818,lyre,positive
7819,lyrical,joy
7820,lyrical,positive
7821,mace,fear
7822,mace,negative
7823,machine,trust
7824,mad,anger
7825,mad,disgust
7826,mad,fear
7827,mad,negative
7828,mad,sadness
7829,madden,anger
7830,madden,fear
7831,madden,negative
7832,madman,anger
7833,madman,fear
7834,madman,negative
7835,madness,anger
7836,madness,fear
7837,madness,negative
7838,mafia,fear
7839,mafia,negative
7840,mage,fear
7841,maggot,disgust
7842,maggot,negative
7843,magical,anticipation
7844,magical,joy
7845,magical,positive
7846,magical,surprise
7847,magician,surprise
7848,magnet,positive
7849,magnet,trust
7850,magnetism,positive
7851,magnetite,positive
7852,magnificence,anticipation
7853,magnificence,joy
7854,magnificence,positive
7855,magnificence,trust
7856,magnificent,anticipation
7857,magnificent,joy
7858,magnificent,positive
7859,magnificent,surprise
7860,magnificent,trust
7861,maiden,positive
7862,mail,anticipation
7863,main,positive
7864,mainstay,positive
7865,mainstay,trust
7866,maintenance,trust
7867,majestic,anticipation
7868,majestic,joy
7869,majestic,positive
7870,majestic,surprise
7871,majestic,trust
7872,majesty,positive
7873,majesty,trust
7874,major,positive
7875,majority,joy
7876,majority,positive
7877,majority,trust
7878,makeshift,negative
7879,malady,negative
7880,malaise,negative
7881,malaise,sadness
7882,malaria,disgust
7883,malaria,fear
7884,malaria,negative
7885,malaria,sadness
7886,malevolent,anger
7887,malevolent,disgust
7888,malevolent,fear
7889,malevolent,negative
7890,malevolent,sadness
7891,malfeasance,disgust
7892,malfeasance,negative
7893,malformation,negative
7894,malice,anger
7895,malice,fear
7896,malice,negative
7897,malicious,anger
7898,malicious,disgust
7899,malicious,fear
7900,malicious,negative
7901,malicious,sadness
7902,malign,anger
7903,malign,disgust
7904,malign,negative
7905,malignancy,fear
7906,malignancy,negative
7907,malignancy,sadness
7908,malignant,anger
7909,malignant,fear
7910,malignant,negative
7911,malpractice,anger
7912,malpractice,negative
7913,mamma,trust
7914,manage,positive
7915,manage,trust
7916,management,positive
7917,management,trust
7918,mandamus,fear
7919,mandamus,negative
7920,mandarin,positive
7921,mandarin,trust
7922,mange,disgust
7923,mange,fear
7924,mange,negative
7925,mangle,anger
7926,mangle,disgust
7927,mangle,fear
7928,mangle,negative
7929,mangle,sadness
7930,manhood,positive
7931,mania,negative
7932,maniac,anger
7933,maniac,fear
7934,maniac,negative
7935,maniacal,negative
7936,manifestation,fear
7937,manifested,positive
7938,manipulate,negative
7939,manipulation,anger
7940,manipulation,fear
7941,manipulation,negative
7942,manly,positive
7943,manna,positive
7944,mannered,positive
7945,manners,positive
7946,manslaughter,anger
7947,manslaughter,disgust
7948,manslaughter,fear
7949,manslaughter,negative
7950,manslaughter,sadness
7951,manslaughter,surprise
7952,manual,trust
7953,manufacturer,positive
7954,manure,disgust
7955,manure,negative
7956,mar,negative
7957,march,positive
7958,margin,negative
7959,margin,sadness
7960,marine,trust
7961,marked,positive
7962,marketable,positive
7963,maroon,negative
7964,marquis,positive
7965,marriage,anticipation
7966,marriage,joy
7967,marriage,positive
7968,marriage,trust
7969,marrow,joy
7970,marrow,positive
7971,marrow,trust
7972,marry,anticipation
7973,marry,fear
7974,marry,joy
7975,marry,positive
7976,marry,surprise
7977,marry,trust
7978,marshal,positive
7979,marshal,trust
7980,martial,anger
7981,martingale,negative
7982,martyr,fear
7983,martyr,negative
7984,martyr,sadness
7985,martyrdom,fear
7986,martyrdom,negative
7987,martyrdom,sadness
7988,marvel,positive
7989,marvel,surprise
7990,marvelous,joy
7991,marvelous,positive
7992,marvelously,joy
7993,marvelously,positive
7994,masculine,positive
7995,masochism,anger
7996,masochism,disgust
7997,masochism,fear
7998,masochism,negative
7999,massacre,anger
8000,massacre,disgust
8001,massacre,fear
8002,massacre,negative
8003,massacre,sadness
8004,massage,joy
8005,massage,positive
8006,master,positive
8007,masterpiece,joy
8008,masterpiece,positive
8009,mastery,anger
8010,mastery,joy
8011,mastery,positive
8012,mastery,trust
8013,matchmaker,anticipation
8014,mate,positive
8015,mate,trust
8016,materialism,negative
8017,materialist,disgust
8018,materialist,negative
8019,maternal,anticipation
8020,maternal,negative
8021,maternal,positive
8022,mathematical,trust
8023,matrimony,anticipation
8024,matrimony,joy
8025,matrimony,positive
8026,matrimony,trust
8027,matron,positive
8028,matron,trust
8029,mausoleum,sadness
8030,maxim,trust
8031,maximum,positive
8032,mayor,positive
8033,meadow,positive
8034,meandering,negative
8035,meaningless,negative
8036,meaningless,sadness
8037,measles,disgust
8038,measles,fear
8039,measles,negative
8040,measles,sadness
8041,measure,trust
8042,measured,positive
8043,measured,trust
8044,medal,anticipation
8045,medal,joy
8046,medal,positive
8047,medal,surprise
8048,medal,trust
8049,meddle,anger
8050,meddle,negative
8051,mediate,anticipation
8052,mediate,positive
8053,mediate,trust
8054,mediation,positive
8055,mediator,anticipation
8056,mediator,positive
8057,mediator,trust
8058,medical,anticipation
8059,medical,fear
8060,medical,positive
8061,medical,trust
8062,mediocre,negative
8063,mediocrity,negative
8064,meditate,anticipation
8065,meditate,joy
8066,meditate,positive
8067,meditate,trust
8068,mediterranean,positive
8069,medley,positive
8070,meek,sadness
8071,melancholic,negative
8072,melancholic,sadness
8073,melancholy,negative
8074,melancholy,sadness
8075,melee,fear
8076,melee,negative
8077,melodrama,anger
8078,melodrama,negative
8079,melodrama,sadness
8080,meltdown,negative
8081,meltdown,sadness
8082,memento,positive
8083,memorable,joy
8084,memorable,positive
8085,memorable,surprise
8086,memorable,trust
8087,memorials,sadness
8088,menace,anger
8089,menace,fear
8090,menace,negative
8091,menacing,anger
8092,menacing,fear
8093,menacing,negative
8094,mending,positive
8095,menial,negative
8096,menses,positive
8097,mentor,positive
8098,mentor,trust
8099,mercenary,fear
8100,mercenary,negative
8101,merchant,trust
8102,merciful,positive
8103,merciless,fear
8104,merciless,negative
8105,mercy,positive
8106,merge,anticipation
8107,merge,positive
8108,merit,positive
8109,merit,trust
8110,meritorious,joy
8111,meritorious,positive
8112,meritorious,trust
8113,merriment,joy
8114,merriment,positive
8115,merriment,surprise
8116,merry,joy
8117,merry,positive
8118,mess,disgust
8119,mess,negative
8120,messenger,trust
8121,messy,disgust
8122,messy,negative
8123,metastasis,negative
8124,methanol,negative
8125,metropolitan,positive
8126,mettle,positive
8127,microscope,trust
8128,microscopy,positive
8129,midwife,anticipation
8130,midwife,joy
8131,midwife,negative
8132,midwife,positive
8133,midwife,trust
8134,midwifery,positive
8135,mighty,anger
8136,mighty,fear
8137,mighty,joy
8138,mighty,positive
8139,mighty,trust
8140,mildew,disgust
8141,mildew,negative
8142,military,fear
8143,militia,anger
8144,militia,fear
8145,militia,negative
8146,militia,sadness
8147,mill,anticipation
8148,mime,positive
8149,mimicry,negative
8150,mimicry,surprise
8151,mindful,positive
8152,mindfulness,positive
8153,minimize,negative
8154,minimum,negative
8155,ministry,joy
8156,ministry,positive
8157,ministry,trust
8158,minority,negative
8159,miracle,anticipation
8160,miracle,joy
8161,miracle,positive
8162,miracle,surprise
8163,miracle,trust
8164,miraculous,joy
8165,miraculous,positive
8166,miraculous,surprise
8167,mire,disgust
8168,mire,negative
8169,mirth,joy
8170,mirth,positive
8171,misbehavior,anger
8172,misbehavior,disgust
8173,misbehavior,negative
8174,misbehavior,surprise
8175,miscarriage,fear
8176,miscarriage,negative
8177,miscarriage,sadness
8178,mischief,negative
8179,mischievous,negative
8180,misconception,anger
8181,misconception,disgust
8182,misconception,fear
8183,misconception,negative
8184,misconduct,disgust
8185,misconduct,negative
8186,miserable,anger
8187,miserable,disgust
8188,miserable,negative
8189,miserable,sadness
8190,miserably,negative
8191,miserably,sadness
8192,misery,anger
8193,misery,disgust
8194,misery,fear
8195,misery,negative
8196,misery,sadness
8197,misfortune,fear
8198,misfortune,negative
8199,misfortune,sadness
8200,misguided,disgust
8201,misguided,negative
8202,mishap,disgust
8203,mishap,fear
8204,mishap,negative
8205,mishap,sadness
8206,mishap,surprise
8207,misinterpretation,negative
8208,mislead,anger
8209,mislead,fear
8210,mislead,negative
8211,mislead,trust
8212,misleading,anger
8213,misleading,disgust
8214,misleading,negative
8215,mismanagement,negative
8216,mismatch,negative
8217,misnomer,negative
8218,misplace,anger
8219,misplace,disgust
8220,misplace,negative
8221,misplaced,negative
8222,misrepresent,negative
8223,misrepresentation,negative
8224,misrepresentation,sadness
8225,misrepresented,anger
8226,misrepresented,negative
8227,missile,fear
8228,missing,fear
8229,missing,negative
8230,missing,sadness
8231,missionary,positive
8232,misstatement,anger
8233,misstatement,disgust
8234,misstatement,negative
8235,mistake,negative
8236,mistake,sadness
8237,mistaken,fear
8238,mistaken,negative
8239,mistress,anger
8240,mistress,disgust
8241,mistress,negative
8242,mistrust,disgust
8243,mistrust,fear
8244,mistrust,negative
8245,misunderstand,negative
8246,misunderstanding,anger
8247,misunderstanding,negative
8248,misunderstanding,sadness
8249,misuse,negative
8250,mite,disgust
8251,mite,negative
8252,moan,fear
8253,moan,sadness
8254,moat,trust
8255,mob,anger
8256,mob,fear
8257,mob,negative
8258,mobile,anticipation
8259,mockery,disgust
8260,mockery,negative
8261,mocking,anger
8262,mocking,disgust
8263,mocking,negative
8264,mocking,sadness
8265,model,positive
8266,moderate,positive
8267,moderator,positive
8268,moderator,trust
8269,modest,positive
8270,modest,trust
8271,modesty,positive
8272,modify,surprise
8273,molestation,anger
8274,molestation,disgust
8275,molestation,fear
8276,molestation,negative
8277,molestation,sadness
8278,momentum,anticipation
8279,momentum,positive
8280,monetary,anticipation
8281,monetary,positive
8282,money,anger
8283,money,anticipation
8284,money,joy
8285,money,positive
8286,money,surprise
8287,money,trust
8288,monk,positive
8289,monk,trust
8290,monochrome,disgust
8291,monochrome,negative
8292,monogamy,trust
8293,monopolist,negative
8294,monsoon,negative
8295,monsoon,sadness
8296,monster,fear
8297,monster,negative
8298,monstrosity,anger
8299,monstrosity,disgust
8300,monstrosity,fear
8301,monstrosity,negative
8302,monstrosity,surprise
8303,monument,positive
8304,moody,anger
8305,moody,negative
8306,moody,sadness
8307,moorings,trust
8308,moot,negative
8309,moral,anger
8310,moral,positive
8311,moral,trust
8312,morality,positive
8313,morality,trust
8314,morals,anger
8315,morals,anticipation
8316,morals,disgust
8317,morals,joy
8318,morals,positive
8319,morals,surprise
8320,morals,trust
8321,morbid,negative
8322,morbid,sadness
8323,morbidity,anger
8324,morbidity,disgust
8325,morbidity,fear
8326,morbidity,negative
8327,morbidity,sadness
8328,morgue,disgust
8329,morgue,fear
8330,morgue,negative
8331,morgue,sadness
8332,moribund,negative
8333,moribund,sadness
8334,morn,anticipation
8335,moron,negative
8336,moronic,negative
8337,morrow,anticipation
8338,morsel,negative
8339,mortal,negative
8340,mortality,anger
8341,mortality,fear
8342,mortality,negative
8343,mortality,sadness
8344,mortar,positive
8345,mortgage,fear
8346,mortgagee,trust
8347,mortgagor,fear
8348,mortification,anticipation
8349,mortification,disgust
8350,mortification,fear
8351,mortification,negative
8352,mortification,sadness
8353,mortuary,fear
8354,mortuary,negative
8355,mortuary,sadness
8356,mosquito,anger
8357,mosquito,disgust
8358,mosquito,negative
8359,mother,anticipation
8360,mother,joy
8361,mother,negative
8362,mother,positive
8363,mother,sadness
8364,mother,trust
8365,motherhood,joy
8366,motherhood,positive
8367,motherhood,trust
8368,motion,anticipation
8369,motive,positive
8370,mountain,anticipation
8371,mourn,negative
8372,mourn,sadness
8373,mournful,anger
8374,mournful,fear
8375,mournful,negative
8376,mournful,sadness
8377,mourning,negative
8378,mourning,sadness
8379,mouth,surprise
8380,mouthful,disgust
8381,movable,positive
8382,mover,positive
8383,muck,disgust
8384,muck,negative
8385,mucous,disgust
8386,mucus,disgust
8387,mud,negative
8388,muddle,negative
8389,muddled,negative
8390,muddy,disgust
8391,muddy,negative
8392,muff,anger
8393,muff,disgust
8394,muff,negative
8395,mug,anger
8396,mug,fear
8397,mug,negative
8398,mug,positive
8399,mug,sadness
8400,mule,anger
8401,mule,negative
8402,mule,trust
8403,mum,fear
8404,mum,negative
8405,mumble,negative
8406,mumps,negative
8407,murder,anger
8408,murder,disgust
8409,murder,fear
8410,murder,negative
8411,murder,sadness
8412,murder,surprise
8413,murderer,anger
8414,murderer,disgust
8415,murderer,fear
8416,murderer,negative
8417,murderer,sadness
8418,murderous,anger
8419,murderous,disgust
8420,murderous,fear
8421,murderous,negative
8422,murderous,sadness
8423,murderous,surprise
8424,murky,disgust
8425,murky,negative
8426,murky,sadness
8427,muscular,positive
8428,music,joy
8429,music,positive
8430,music,sadness
8431,musical,anger
8432,musical,anticipation
8433,musical,joy
8434,musical,positive
8435,musical,sadness
8436,musical,surprise
8437,musical,trust
8438,musket,fear
8439,muss,negative
8440,musty,disgust
8441,musty,negative
8442,mutable,anticipation
8443,mutable,positive
8444,mutant,negative
8445,mutilated,disgust
8446,mutilated,negative
8447,mutilation,anger
8448,mutilation,disgust
8449,mutilation,fear
8450,mutilation,negative
8451,mutilation,sadness
8452,mutiny,anger
8453,mutiny,disgust
8454,mutiny,fear
8455,mutiny,negative
8456,mutiny,surprise
8457,mutter,anger
8458,mutter,negative
8459,mutual,positive
8460,muzzle,fear
8461,muzzle,negative
8462,myopia,anger
8463,myopia,negative
8464,myopia,sadness
8465,mysterious,anticipation
8466,mysterious,fear
8467,mysterious,surprise
8468,mystery,anticipation
8469,mystery,surprise
8470,mystic,surprise
8471,nab,negative
8472,nab,surprise
8473,nadir,negative
8474,nag,anger
8475,nag,negative
8476,naive,negative
8477,nameless,disgust
8478,nameless,negative
8479,nap,joy
8480,nap,positive
8481,napkin,sadness
8482,nappy,disgust
8483,nappy,negative
8484,narcotic,negative
8485,nascent,anticipation
8486,nasty,anger
8487,nasty,disgust
8488,nasty,fear
8489,nasty,negative
8490,nasty,sadness
8491,nation,trust
8492,naturalist,positive
8493,naughty,negative
8494,nausea,disgust
8495,nausea,negative
8496,nauseous,disgust
8497,nauseous,negative
8498,nauseous,sadness
8499,navigable,anticipation
8500,navigable,positive
8501,navigator,anticipation
8502,navigator,trust
8503,nay,negative
8504,neatly,positive
