user_id,user_screen_name,created_at,mid,text,comments,shares,likes,Angry,Awe,Disgust,Fear,Joy,Sadness,Surprise
5594165638,战略安全与军控在线,03月06日 22:06,4876415771611072,"【武契奇:塞尔维亚向乌克兰出售武器是“谎言”】
据外媒5日报道，塞尔维亚总统武契奇表示，塞尔维亚向乌克兰出售武器的有关报道是“公然的谎言”，并指出塞尔维亚既不向乌克兰也不向俄罗斯提供军事武器。
武契奇说：""我们谈论的是一个公然的谎言。塞尔维亚没有向任何人输送武器。塞尔维亚生产和销售弹 展开全文c",1.0,4.0,6.0,0,0,5,0,0,0,0
5594165638,战略安全与军控在线,03月06日 22:06,4876415742247814,"【俄媒：俄工程师研发出具有夜视功能的无人机，可用于监控油气管道】
据外媒报道，俄罗斯国家技术倡议项目支持基金当地时间5日告诉媒体，俄罗斯Clevercopter公司研发出一型名为“Airmedic MINI”的无人机，该型无人机可以配备夜视摄像头，用来监控石油和天然气管道。该基金在一份声明表示，“俄罗斯工 展开全文c",1.0,4.0,10.0,0,2,0,0,0,0,0
6382930829,吉尔吉斯卡巴尔通讯社,03月06日 22:06,4876415722327576,"比什凯克小伙“俄罗斯好声音“晋级

音乐选秀节目《俄罗斯好声音》第11季已于3月3日拉开帷幕。最新一期节目中，来自吉尔吉斯斯坦选手的弗拉德·佐托夫凭借出色唱功，成功通过盲选，进入一名导师战队。

弗拉德·佐托夫今年27岁，此次演唱的是伊万·库帕拉乐队知名歌曲《Kostroma》。导师波琳娜·加加林娜 展开全文c",0.0,0.0,0.0,0,4,0,0,4,0,0
6361581182,文行先生wenxing,03月06日 22:05,4876415642633161,"《普京错哪了？中国怎么办？》

——作者：文行先生

本公众号矢志于西方伪史研究，今破例谈谈俄乌冲突。

俄乌冲突一周年，不少文著视频谈论俄乌冲突，大家讲的比较多的是，俄罗斯失算，高估自己军力和低估乌克兰抵抗力。

在我看来，普京最大的失算是美国战略东移的决心。

在俄乌冲突之 展开全文c",4.0,3.0,6.0,0,2,2,0,0,0,1
7360594450,海客新闻,03月06日 22:05,4876415625858137,【#男子在俄富豪汽车底部安装炸弹# 俄安全局及时拆除阻止爆炸】当地时间3月6日，俄罗斯联邦安全局通报，挫败了一起暗杀俄罗斯察里格勒集团公司负责人康斯坦丁·马洛费耶夫的企图。 据公布的监控视频显示，一名头戴连衣帽的黑衣男子趁周围无人，在一辆黑色轿车下安装炸弹。随后，俄罗斯联邦安全局利用设 展开全文c,0.0,4.0,8.0,0,1,2,0,0,1,0
1575156834,我是玉昆,03月06日 22:05,4876415508154319,由于美国将美元武器化的特殊原因，人民币国际化首先在俄罗斯获得戏剧性的突破。O媒体：人民币首次成为俄罗斯交易量最大的外币,0.0,0.0,0.0,0,1,1,0,1,0,0
3173692767,诸葛小彻,03月06日 22:04,4876415184932878,【本土遭袭俄控诉北约，美撇清关系拉俄会晤、战事不利乌恐被出卖】近期，俄罗斯本土遭遇袭击，俄直接控诉北约，虽然这次袭击由乌克兰发起，但北约国家无疑起到推波助澜的作用。#诸葛小彻# #微博公开课# O本土遭袭俄控诉北约，美撇清关系拉俄会晤、战事不利乌恐被出卖,0.0,0.0,2.0,0,0,1,2,0,1,0
2814041022,善资雅,03月06日 22:03,4876415080337737,"杨世光在金钱爆
------免费版笔记------
1、OPEC减产破局？
（1）阿联酋称并没有离开OPEC计划
（2）OPEC现在的老大是沙特
（3）阿联酋对限产非常不满
（4）沙特想取代中东金融中心
（5）几场大型峰会，只要在沙特办的，阿联酋就不参加
（6）阿联酋对俄罗斯军事产品的输出来到历史高点，欧美警告，阿联 展开全文c",0.0,0.0,7.0,0,2,1,0,0,0,0
7498357451,遵义好房子网,03月06日 22:03,4876415050190119,【突发！#俄罗斯顶级科学家被皮带勒死家中# ，曾研发新冠疫苗 】当地时间3月2日，俄罗斯顶级科学家安德烈·博蒂科夫在位于莫斯科西北部的公寓里被人用皮带勒死。博蒂科夫是俄罗斯国家流行病学和微生物学研究中心的高级研究员，2020年因研制出“卫星五号”新冠疫苗而被俄罗斯政府授予祖国功绩勋章，自从 展开全文c,0.0,0.0,0.0,0,4,0,0,0,0,0
5936814797,上海合作组织,03月06日 22:02,4876414895529873,"【俄外交部: 上合国家没有将组织变成军事政治集团的任务】

俄罗斯总统上合组织事务特别代表巴赫季耶尔•哈基莫夫周一向俄罗斯记者总结访华成果时表示，上海合作组织成员国没有将组织变成军事政治集团的任务。

他强调，""我们不和任何人对抗。2015年在乌法通过的《上合组织至2025年发展战略》中明确写 展开全文c",1.0,2.0,17.0,0,2,0,0,1,0,0
3626485974,HW前HR,03月06日 22:02,4876414874033998,"美金融机构评估报告：俄石油产量将在今年6月恢复正常水平！

由于印度和非洲等地方大量增加进口俄罗斯石油，欧美对俄罗斯石油绞杀是失败的。

美国金融服务机构摩根大通银行近日发布评估报告认为，尽管西方国家针对俄罗斯石油实施了多轮制裁，导致俄对欧洲的石油出口减少，但由于来自亚洲地区的需求增 展开全文c",55.0,54.0,672.0,0,0,1,1,0,0,0
5714662883,独处一亩三分地,03月06日 22:02,4876414823959586,"^today.1473
这几天度日如年，上厕所收到消息今晚领导不在，和同事忍不住拳拳相碰握手跳起舞，晚上工作忙却感到舒心，终于熬到了明后天休息，还没想好这美妙的夜晚如何度过，要无所事事发呆干饭追剧看熊猫，最近沉迷中国花花韩国福宝日本香香俄罗斯如意.......免费球球装饰品，不花钱的好看。",6.0,0.0,6.0,0,1,3,0,3,2,0
3307231905,仰望弗洛伊德,03月06日 22:02,4876414748723613,"介文汲：德美之间立场转变，舒尔茨访美硬气，拜登不再放狠话

#美国##关注俄乌局势最新进展##中美关系##泽连斯基称若战败美国人将把儿女送战场战死##台海局势##欧盟##俄罗斯##乌克兰局势##俄乌战争##乌克兰##德国# 2厦门 L仰望弗洛伊德的微博视频",0.0,4.0,17.0,0,3,0,0,0,0,0
2683282073,京东乐道翁,03月06日 22:02,4876414720155157,俄罗斯风景绘画大师德米特里 ·莱文对风景油画中的光线进行多年研究，并在他的作品中表现的淋漓尽致。,1.0,0.0,1.0,0,2,0,0,0,0,0
6996675842,蒙古格日,03月06日 22:02,4876414718836803,"在蒙滞留俄卡尔梅克籍避难旅客，现身美国

今年的2月23日，俄罗斯卡尔梅克籍公民巴特尔，从哈萨克斯坦乘坐航班飞抵蒙古国乌兰巴托后，因为护照过期等原因蒙方不准其入境，在新成吉思汗国际机场被迫滞留了数天。

由于他把在蒙古国机场滞留的经过和遭遇，发布在了“脸书”网站上，引发了网民们的热议。
展开全文c",2.0,1.0,4.0,0,0,0,1,0,1,0
1498169387,赵所生,03月06日 22:01,4876414597731202,【白俄罗斯之“白”何意】在白俄罗斯语中，其国名为Беларусь，字面意即白色纯正的俄罗斯。他们认为白俄罗斯人比俄罗斯人和乌克兰人具有更纯正的斯拉夫血统。因白俄罗斯语“Бе”的发音与汉语“白”的发音相同，都有纯正义，故将“Беларусь”翻译成“白俄罗斯”，既是音译，也是意译。,3.0,10.0,19.0,0,3,0,0,0,0,0
1845864154,看看新闻KNEWS,03月06日 22:00,4876414324576803,【巴赫穆特激战之际 俄乌高官先后抵达前线鼓舞士气】俄罗斯《消息报》5日称，俄军在巴赫穆特获得了对乌军的优势，但还没有成功将乌军部队赶出该市，在不久的将来也无法完全包围这座城市。4日，绍伊古视察了在顿涅茨克的东部军区所属集团军的一个前线指挥所，在那里听取了副国防部长关于组织不间断保障 展开全文c,12.0,6.0,53.0,0,1,0,0,2,0,0
1077173264,互联网分析师于斌,03月06日 22:00,4876414199011728,"如果俄罗斯输了：
1、俄罗斯可能分成几个国家，然后都倒向西方。
2、俄罗斯的油田被西方控制，油价也被西方左右。
3、北约继续东扩至东亚。
4、美西方把手段复制过来亚洲这边，针对我们，我们的压力会更大。
5、俄罗斯的联合国常任理事国席位可能变成德国或者印度的。
6、世界各国更加的怕美国，会有更 展开全文c",33.0,10.0,88.0,0,0,1,0,0,0,0
2110587294,身为里中横,03月06日 22:00,4876414195863761,"【乌克兰军队没有离开巴赫穆特！ 这座城市还在坚持】
#关注俄乌局势最新进展#
尽管俄罗斯人正试图包围这座城市，但乌克兰军队正在对入侵者进行拼死抵抗。
第 93 Kholodny Yar 旅无所畏惧敌人的攻击，镜头带你接触乌克兰战争吞噬城市的每一米。 L身为里中横的微博视频",6.0,2.0,46.0,0,2,2,0,0,0,0
1740979351,梁无咎,03月06日 22:00,4876414182232346,"提问：就是因为北约和日韩都是一伙人，所以我们更要团结俄罗斯，来对抗他们。你觉得呢？

回答：如果你这样想，那恭喜你成功加入了俄罗斯的两桌麻将群。然后8个对抗人家144个。

脑抽筋了，一天天叫嚷对抗这对抗那。才吃饱饭几天？

菜鹅因为侵略乌克兰，现在是过街老鼠，人人喊 展开全文c",53.0,17.0,206.0,0,0,2,0,2,0,0
1615722293,baisublog123,03月06日 21:59,4876413939226448,俄罗斯的伟大复兴，不能缺少乌克兰。是这样吧。,0.0,0.0,0.0,0,1,0,0,0,0,0
2029561081,longzeya20,03月06日 21:58,4876413814179426,"拼夕夕互助#互助拼多多# 0.3r出一次助力，可接多量。提供过程截图，可先刀后米

【还有少量新人】

2r 5次 5r20次 10r50次
支持先用后付！

我也是，在法国和瑞士待久了都有点吃不惯中餐了，另外附上法国和瑞士得地道食品在俄罗斯待久 ???在俄罗斯待久了 ???",0.0,0.0,0.0,0,2,0,0,1,0,0
6042105336,囚徒健身志,03月06日 21:58,4876413801600714,战斗民族俄罗斯将大熊猫养成功夫熊猫，还得是民族天赋#大熊猫# L囚徒健身志的微博视频,0.0,0.0,1.0,0,2,1,0,0,0,0
1893801487,微天下,03月06日 21:58,4876413749952821,【#俄罗斯顶级科学家被皮带勒死家中# ，曾研发新冠疫苗】当地时间3月2日，俄罗斯顶级科学家安德烈·博蒂科夫在位于莫斯科西北部的公寓里被人用皮带勒死。博蒂科夫是俄罗斯国家流行病学和微生物学研究中心的高级研究员，2020年因研制出“卫星五号”新冠疫苗而被俄罗斯政府授予祖国功绩勋章，自从俄乌战争 展开全文c,38.0,34.0,232.0,0,4,0,0,0,0,0
7399894004,沙姆雄狮_EL,03月06日 21:58,4876413679438189,"俄罗斯“大天使”特种部队的狙击手在树林中射击一名乌克兰士兵。

#俄乌局势新进展##俄乌局势# L沙姆雄狮_EL的微博视频",0.0,0.0,34.0,0,1,0,0,0,0,0
2805682365,居士妈妈万福-,03月06日 21:57,4876413541026608,现在中国角度，和历史经验，来看，我不希望俄罗斯赢，也不希望俄罗斯输，他和乌克兰焦灼战对中国最有利，历史上下场最晚，往往对自己越有利，参考二战美国，收台湾是必须的，就是什么时间点做而已。我看到沿海城市企业往四川迁的。,0.0,0.0,4.0,0,3,1,0,0,0,0
7777631727,冬冬冬0929,03月06日 21:56,4876413398417845,"身边的人全都买车买房，结婚生子了，现在很焦虑怎么办？

昨天晚上和一个粉丝朋友聊天，他已经30岁了，在保定一个大厂工作，前几年厂里外派他去俄罗斯，回来以后年薪20万，家里没负担，自己没负债。

但是，可能是前几年去俄罗斯的缘故吧，婚姻一直耽误了，这两年回来一看，之前同龄的小伙伴全都买车买 展开全文c",1.0,0.0,0.0,0,1,2,0,0,0,0
1114460985,H六老根儿,03月06日 21:56,4876413225932858,《丁显平_百度百科》丁显平，男，四川大学教授、联合国科学院院士、俄罗斯自然科学院院士、优生遗传学专家，长期从事医学遗传学、基因组学和干细胞领域的科学研究和人才培养，牵头建成了中国方竹种质资源库，并对中国方竹进行了基因组学研究；完成了世界极濒危植物—南川木波罗的全基因组学研究； 展开全文c,0.0,0.0,0.0,0,3,0,1,1,0,0
6906214710,投资者张,03月06日 21:55,4876413155416176,俄罗斯顶级科学家被人用皮带勒死在家中，系俄新冠疫苗研发者之一 O俄罗斯顶级科学家被人用皮带勒死在家中，系俄新冠疫苗研发者之一,0.0,0.0,0.0,0,2,0,0,0,0,0
1850803773,五月后院,03月06日 21:55,4876412991837355,"大国历史加审美
俄罗斯的审美也超强
#bilibili# 莉莉东的视频O这些设计是中国的，望周知",0.0,0.0,0.0,0,2,0,0,0,0,0
7342896456,Wwaihong,03月06日 21:55,4876412940980541,一些去俄罗斯的回忆,6.0,0.0,3.0,0,0,0,0,0,1,0
7351829801,美洲报姐,03月06日 21:54,4876412748566032,发布了文章 《局势突然反转，美国背后“捅刀”德国，俄罗斯警告塞尔维亚》 O局势突然反转，美国背后“捅刀”德国，俄罗斯警告塞尔维亚,0.0,0.0,0.0,0,0,2,0,0,0,0
1649173367,每日经济新闻,03月06日 21:54,4876412731785511,【突发！#俄罗斯顶级科学家被皮带勒死家中# ，曾研发新冠疫苗 】当地时间3月2日，俄罗斯顶级科学家安德烈·博蒂科夫在位于莫斯科西北部的公寓里被人用皮带勒死。博蒂科夫是俄罗斯国家流行病学和微生物学研究中心的高级研究员，2020年因研制出“卫星五号”新冠疫苗而被俄罗斯政府授予祖国功绩勋章，自从 展开全文c,247.0,237.0,1814.0,0,4,0,0,0,0,0
1613755807,罶89,03月06日 21:53,4876412525747319,《经济学专家称：俄罗斯🇷🇺只有一...@乌克兰小侯的动态》经济学专家称：俄罗斯🇷🇺只有一...@乌克兰小侯的动态http://t.cn/A6Ca8ruJ,0.0,0.0,0.0,0,1,0,0,0,0,0
1288361790,本溪老刘,03月06日 21:50,4876411880344104,俄罗斯的下场，大家都看到了，世界银行不能指望，该中国出手了O网页链接,0.0,0.0,0.0,0,0,1,0,0,0,0
1288361790,本溪老刘,03月06日 21:50,4876411821883489,俄罗斯，已缴纳2023年联合国会费，谣言不攻而破！美国却还在拖欠O网页链接,0.0,0.0,0.0,0,0,2,0,0,0,0
7529916198,糖YYv蛋挞,03月06日 21:50,4876411661189976,3月2日，俄罗斯顶级科学家安德烈·博蒂科夫（Andrey Botikov）在位于莫斯科西北部的公寓里被人用皮带勒死。俄罗斯联邦调查委员会称，正对这起谋杀案进行调查。,0.0,0.0,0.0,0,1,0,0,0,0,0
1308291455,马牧之,03月06日 21:49,4876411427357032,【被多国扫地出门后，马克龙：法国必须展示出“深刻谦逊” 】法国在非洲施加影响力有四大支柱：文化、政治、经济和军事，而如今这几个支柱都发生动摇。法国对非外交遭受重挫后，西方国家立即掀起围攻俄罗斯的浪潮，声称莫斯科对巴黎进行了一系列“粗暴捏造指控”，这造成了法国在非形象受损。 展开全文c,0.0,0.0,2.0,1,3,4,0,0,1,0
5603325210,旗山野人,03月06日 21:49,4876411406391779,"近日美西方媒體報道説：
塞爾維亞向烏克蘭提供了武器。
就此消息，
俄羅斯普京總統希望塞爾維亞澄清，
以免被西方敵對势力造謡抹黑。
日前，塞爾維亞總統武契奇回應表示：
塞爾維亞從未向烏克蘭提供任何武器，
也決不會向烏克蘭提供任何武器。
有関西方報道的消息，
可能是塞爾維亞對土耳其履行以前武 展开全文c",1.0,0.0,0.0,0,3,0,0,0,2,0
6509487608,全球国货之光,03月06日 21:47,4876410995607409,"全球国货之光 ·🇧🇾白俄罗斯
「尤里·先科」大使：“白俄罗斯是一个纯洁、富有、美丽的东欧国家，我们欢迎更多的中国游客到白俄罗斯旅游”🗺️
✨每周六 19:30 海南卫视@海南卫视官方微博
✨国货之美 美美与共！#全球国货之光##白俄罗斯# L全球国货之光的微博视频",0.0,0.0,0.0,0,4,0,0,1,0,0
1366507364,Lucky萌哒兔n_n,03月06日 21:46,4876410709606479,《俄顶级科学家被皮带勒死家中，曾研发新冠疫苗》当地时间3月2日，俄罗斯顶级科学家安德烈·博蒂科夫在位于莫斯科西北部的公寓里被人用皮带勒死。俄罗斯联邦调查委员会称，正对这起谋杀案进行调查。O网页链接,0.0,0.0,0.0,0,2,0,0,0,0,0
5816877463,杞人忧天一二三,03月06日 21:45,4876410579584671,俄罗斯到底想要什么？不折不扣地执行明斯克协议？这样真的就对俄罗斯有利？就算最后北约和乌克兰屈服了（这种可能性有多大呢？）又能怎样呢？明斯克协议并没有否决乌克兰的主权，且没有自带纠错条款，这样的协议带有诸多隐患 ，前面乌克兰对协议的蚕食就很能说明问题。克里米亚会怎样？如果国际环境得 展开全文c,0.0,0.0,0.0,0,2,2,1,0,0,0
5086160970,扎西德勒·天珠文化,03月06日 21:45,4876410425183602,#乌军多支精锐部队被俄军消灭#，泽连斯基称这里的战斗“痛苦而艰难”！ 乌军指挥官：“每一小时都像地狱”。#俄罗斯乌克兰局势# L扎西德勒·天珠文化的微博视频,0.0,0.0,2.0,0,0,0,1,0,0,0
6793437973,豆腐忘记起名了,03月06日 21:43,4876409968007986,"利路修一个俄罗斯人

在日本开自己品牌发布会

说

中文

哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈笑发财了

利老师，不愧是你",0.0,0.0,2.0,0,1,0,0,1,0,0
5747376924,大嫂有好股,03月06日 21:42,4876409849250112,股票财经 当地时间3月6日，俄罗斯央行发布公告称决定建立国家保险信息系统股份公司，负责运营自动化保险信息系统。该系统将整合所有汽车保险和房屋保险的信息，提供一个更完整的被保险人和对象的情况，并为消费者创造新的和更方便的服务。根据法律规定，俄罗斯央行将拥有国家保险信息 展开全文c,0.0,0.0,2.0,0,2,0,0,0,0,0
2242901363,周小四小,03月06日 21:42,4876409850300138,《俄罗斯为何搞不定乌克兰？是因普京犯了几大致命失误》此视频已有11万次播放，快来一起看看！O网页链接,0.0,0.0,0.0,0,0,0,1,0,1,0
